MachineAge,hourReading,HrPerDay,SN,ModelNum,Model,CustType,InvertedAge
49,21,0.428571429,44551,0C,C,3,
11,1,0.090909091,44565,0A,C,6,x
200,87,0.435,44703,10,D,3,
258,89,0.34496124,44703,10,D,3,
81,1,0.012345679,44723,10,D,6,x
201,3,0.014925373,44744,10,D,6,
41,10,0.243902439,45596,12,D,6,
149,5,0.033557047,45598,12,D,2,
25,28,1.12,45612,12,D,6,
104,38,0.365384615,45615,12,D,3,
53,6,0.113207547,45651,12,D,6,
34,1.4,0.041176471,45658,12,D,6,x
192,82,0.427083333,45659,12,D,6,
29,6,0.206896552,45673,12,D,6,
220,1,0.004545455,45689,12,D,6,x
235,31,0.131914894,45694,12,D,6,
23,6,0.260869565,45703,12,D,6,
263,22,0.08365019,45720,12,D,6,
85,12,0.141176471,45728,12,D,6,
257,27,0.105058366,45732,12,D,6,
21,4,0.19047619,45736,12,D,6,
17,3,0.176470588,45752,12,D,3,
202,5,0.024752475,45779,12,D,6,
51,22.1,0.433333333,45781,12,D,6,
296,22,0.074324324,45810,12,D,6,
12,2,0.166666667,45819,12,D,6,
47,15,0.319148936,45820,12,D,6,
23,1,0.043478261,45823,12,D,3,
271,9,0.033210332,45826,12,D,6,
81,25,0.308641975,45830,12,D,6,
136,19,0.139705882,45841,12,D,3,
17,10,0.588235294,45843,12,D,3,
46,1,0.02173913,45845,12,D,6,
222,29,0.130630631,45852,12,D,6,
93,25,0.268817204,45856,12,D,3,
181,44,0.243093923,45856,12,D,3,
73,22.3,0.305479452,45872,12,D,3,
34,23,0.676470588,45888,12,D,3,
189,11.2,0.059259259,45924,12,D,3,
150,30,0.2,45936,21,E,2,
34,1,0.029411765,47295,45,I,6,
134,1,0.007462687,47314,45,I,6,
34,2,0.058823529,47331,45,I,6,
324,88,0.271604938,47339,45,I,6,
105,4.5,0.042857143,47355,45,I,6,
69,10,0.144927536,47359,45,I,6,
106,19.1,0.180188679,47364,45,I,6,
5,0.1,0.02,47528,26,F,7,
21,1,0.047619048,47554,26,F,3,
181,1,0.005524862,47574,26,F,3,
21,17,0.80952381,47627,26,F,2,
207,105,0.507246377,47627,26,F,2,
224,273,1.21875,47637,26,F,3,
22,12,0.545454545,47640,26,F,3,
22,7,0.318181818,47642,26,F,3,
135,85,0.62962963,47643,26,F,3,
20,29,1.45,47647,26,F,3,
45,6,0.133333333,47654,26,F,3,
66,21,0.318181818,47686,26,F,2,
35,47,1.342857143,47690,26,F,3,
83,15.7,0.189156627,47707,26,F,3,
5,2.9,0.58,47714,26,F,3,
168,42,0.25,47724,26,F,6,
114,189.1,1.65877193,47739,26,F,3,
23,8,0.347826087,47751,26,F,3,
1,1,1,47772,26,F,6,
22,20,0.909090909,47782,26,F,3,
22,0.3,0.013636364,47783,26,F,6,
43,72,1.674418605,47792,26,F,3,
130,34.9,0.268461538,47835,26,F,3,
225,48,0.213333333,47928,4,B,4,
31,2,0.064516129,47948,4,B,3,
61,12,0.196721311,47969,4,B,6,
22,1,0.045454545,48014,4,B,3,
21,1,0.047619048,48046,4,B,3,
0.0001,1,,48050,4,B,3,
27,17,0.62962963,48067,4,B,3,
279,250,0.896057348,48071,4,B,3,
17,1,0.058823529,48089,4,B,6,
45,128.4,2.853333333,48191,5,B,6,
132,48,0.363636364,48207,5,B,3,
94,15,0.159574468,48213,5,B,3,
91,28,0.307692308,48220,5,B,6,
123,42,0.341463415,48237,5,B,3,
27,18,0.666666667,48240,5,B,3,
14,8,0.571428571,48241,5,B,3,
33,1,0.03030303,48270,5,B,6,
57,121,2.122807018,48278,5,B,3,
90,91,1.011111111,48290,6,B,3,
178,173,0.971910112,48290,6,B,3,
87,6.3,0.072413793,48301,6,B,6,
30,36,1.2,48303,6,B,3,
95,140.3,1.476842105,48306,6,B,3,
193,183.7,0.951813472,48306,6,B,3,
84,0.5,0.005952381,48311,6,B,6,
59,11,0.186440678,48323,6,B,6,
17,67,3.941176471,48434,42,G,3,
44,13,0.295454545,48439,42,G,2,
133,19,0.142857143,48439,42,G,2,
0.0001,1,,48444,42,G,3,
230,678,2.947826087,49126,48,J,3,
197,295,1.497461929,49126,48,J,3,
55,45,0.818181818,49127,48,J,3,
135,75,0.555555556,49140,48,J,3,
25,14,0.56,49147,48,J,3,
224,513,2.290178571,49178,48,J,3,
254,568,2.236220472,49178,48,J,3,
43,47,1.093023256,49198,48,J,3,
104,69,0.663461538,49247,0E,D,4,
92,45,0.489130435,49248,0E,D,4,
124,181,1.459677419,49277,11,D,3,
288,151,0.524305556,49287,11,D,3,
168,16,0.095238095,49339,10,D,3,
89,0.5,0.005617978,49386,12,D,3,
39,55.2,1.415384615,49401,12,D,6,
14,1,0.071428571,49404,12,D,3,
54,17,0.314814815,49413,12,D,6,
50,25,0.5,49415,12,D,3,
85,78,0.917647059,49426,12,D,3,
56,4,0.071428571,49442,12,D,6,
19,8,0.421052632,49446,12,D,6,
15,3,0.2,49459,12,D,6,
28,4,0.142857143,49473,12,D,6,
211,1,0.004739336,49477,12,D,6,x
45,5,0.111111111,49482,12,D,6,x
204,1,0.004901961,49482,12,D,6,x
282,37,0.131205674,49495,12,D,6,
274,51,0.186131387,49501,12,D,6,
21,21,1,49504,12,D,6,
13,3,0.230769231,49510,12,D,6,
251,29,0.115537849,49517,12,D,6,
36,50,1.388888889,49529,12,D,6,
170,32,0.188235294,49530,12,D,3,
209,185,0.885167464,49544,12,D,6,
57,19,0.333333333,49550,12,D,6,
44,46,1.045454545,49551,12,D,6,
90,10,0.111111111,49560,12,D,6,
269,22,0.081784387,49590,12,D,6,
49,23,0.469387755,49595,12,D,4,
19,1,0.052631579,49603,12,D,6,
18,2,0.111111111,49604,12,D,6,
87,77,0.885057471,49610,12,D,6,
88,150,1.704545455,49615,12,D,3,
132,47,0.356060606,49640,12,D,6,
137,4,0.02919708,49653,12,D,6,
91,19,0.208791209,49684,12,D,6,
20,6,0.3,49693,12,D,6,
310,28,0.090322581,49753,12,D,6,
283,99,0.349823322,49766,12,D,3,
243,85,0.349794239,49766,12,D,3,
36,13,0.361111111,49779,12,D,6,
140,83,0.592857143,49780,12,D,3,
71,16,0.225352113,49784,12,D,6,
65,138,2.123076923,49787,12,D,6,
33,1,0.03030303,49789,12,D,6,
95,110,1.157894737,49809,12,D,6,
217,284,1.30875576,49813,12,D,3,
268,35,0.130597015,49818,12,D,6,
21,2,0.095238095,49827,12,D,6,
129,22,0.170542636,49844,12,D,6,
112,40.2,0.358928571,49866,12,D,6,
84,4,0.047619048,49888,12,D,6,
153,87.9,0.574509804,49890,12,D,6,
307,146.2,0.476221498,49890,12,D,6,
74,12,0.162162162,49894,12,D,6,
18,3,0.166666667,49895,12,D,6,
220,16,0.072727273,49895,12,D,6,
40,2,0.05,49900,12,D,3,x
145,63,0.434482759,49909,12,D,3,
99,34.2,0.345454545,49943,12,D,6,
88,47,0.534090909,49944,12,D,6,
119,234,1.966386555,49952,12,D,3,
20,2,0.1,49959,12,D,6,
304,25,0.082236842,49962,12,D,6,
52,15,0.288461538,49965,12,D,6,
49,55,1.12244898,50709,26,F,3,
171,84,0.49122807,50714,26,F,3,x
20,1.9,0.095,50756,4,B,7,
196,123,0.62755102,50764,4,B,6,
17,1,0.058823529,50767,4,B,6,
55,1,0.018181818,50779,4,B,4,x
168,1,0.005952381,50793,4,B,6,x
194,1,0.005154639,50794,4,B,6,x
228,138,0.605263158,50803,5,B,3,
4,1,0.25,50812,5,B,6,
51,20,0.392156863,50830,5,B,4,
25,1,0.04,50834,5,B,3,
8,0.3,0.0375,50870,46,I,6,
59,6,0.101694915,50919,46,I,6,
50,0.1,0.002,51003,46,I,6,x
20,8.1,0.405,51012,46,I,6,
84,0.2,0.002380952,51031,46,I,6,x
2,1,0.5,51042,46,I,6,
47,12.9,0.274468085,51057,46,I,6,
44,6,0.136363636,51070,46,I,6,
165,13,0.078787879,51070,46,I,6,
35,5,0.142857143,51082,46,I,6,
14,2,0.142857143,51085,46,I,6,
235,38,0.161702128,51105,46,I,6,
160,34,0.2125,51138,46,I,6,
44,10,0.227272727,51195,46,I,6,
121,27,0.223140496,51202,46,I,6,
19,2,0.105263158,51202,46,I,6,
55,7.2,0.130909091,51205,46,I,6,
152,30.3,0.199342105,51211,46,I,6,
211,14,0.066350711,51249,46,I,6,
60,16,0.266666667,51250,46,I,6,
221,33,0.149321267,51317,45,I,6,
77,15,0.194805195,51321,45,I,6,
385,20,0.051948052,51321,45,I,6,
204,9,0.044117647,51338,45,I,6,
89,1,0.011235955,51339,45,I,6,x
133,17,0.127819549,51355,45,I,6,
133,17,0.127819549,51355,45,I,6,
116,36,0.310344828,51384,45,I,6,
117,36,0.307692308,51384,45,I,6,
153,39,0.254901961,51384,45,I,6,
88,10,0.113636364,51387,45,I,6,
47,5.7,0.121276596,51389,45,I,6,
229,10,0.043668122,51389,45,I,6,
25,1.8,0.072,51392,45,I,6,
26,1,0.038461538,51411,45,I,6,
80,4,0.05,51434,45,I,6,
6,1,0.166666667,51474,45,I,6,
142,22,0.154929577,51477,45,I,6,
182,4,0.021978022,51484,45,I,6,
285,26,0.09122807,51490,45,I,6,
68,5,0.073529412,51493,45,I,6,
31,0.1,0.003225806,51498,45,I,6,x
113,14.7,0.130088496,51510,45,I,6,
54,12,0.222222222,51511,45,I,6,
24,1,0.041666667,51512,45,I,6,
273,65,0.238095238,51516,45,I,6,
20,3,0.15,51517,45,I,6,
31,2,0.064516129,51554,45,I,6,
24,1.3,0.054166667,51590,45,I,6,
109,4,0.036697248,51602,45,I,6,
250,20,0.08,51608,45,I,6,
13,1,0.076923077,51622,45,I,6,
215,36,0.16744186,51638,45,I,6,
37,4.6,0.124324324,51679,45,I,6,
91,9.3,0.102197802,51682,45,I,6,
103,21,0.203883495,51735,45,I,6,
65,1,0.015384615,51739,45,I,6,
3,1,0.333333333,51773,45,I,6,x
60,2,0.033333333,51773,45,I,6,
28,5,0.178571429,51775,45,I,6,
70,8,0.114285714,51775,45,I,6,
120,10,0.083333333,51779,45,I,6,
167,30,0.179640719,51783,45,I,6,
56,3,0.053571429,51812,45,I,6,
43,0.4,0.009302326,51816,45,I,6,
2,1,0.5,51821,45,I,6,x
180,92,0.511111111,52237,23,E,1,
181,92,0.508287293,52237,23,E,1,
258,98.1,0.380232558,52237,23,E,1,
15,12,0.8,52244,23,E,7,
129,164,1.271317829,52258,1E,E,7,
51,33,0.647058824,52260,1E,E,4,
196,96,0.489795918,52261,1E,E,4,
331,204,0.616314199,52265,1E,E,3,
307,117,0.381107492,52265,1E,E,3,
125,24,0.192,52265,1E,E,3,
125,129,1.032,52285,25,E,4,
246,157,0.638211382,52285,25,E,4,
35,65.9,1.882857143,52291,25,E,3,
33,24,0.727272727,52292,25,E,3,
33,24,0.727272727,52292,25,E,3,
120,114,0.95,52294,25,E,4,
255,262,1.02745098,52378,26,F,3,
29,0.5,0.017241379,52395,26,F,6,
23,2,0.086956522,52405,26,F,4,
52,0.2,0.003846154,52414,26,F,3,x
21,15.7,0.747619048,52444,26,F,3,
115,19,0.165217391,52468,26,F,6,
135,34,0.251851852,52518,26,F,6,
28,16,0.571428571,52530,4,B,6,
308,46.6,0.151298701,52550,4,B,7,
80,55,0.6875,52555,4,B,3,
79,37,0.46835443,52557,4,B,2,
48,1,0.020833333,52566,4,B,6,
140,52,0.371428571,52571,4,B,6,
249,39,0.156626506,52573,4,B,6,
8,1,0.125,52574,4,B,3,
111,46,0.414414414,52587,4,B,3,
26,15,0.576923077,52637,4,B,6,
40,18,0.45,52637,4,B,6,
30,2,0.066666667,52643,4,B,3,
230,71,0.308695652,52686,7,B,4,
64,2,0.03125,52698,7,B,4,
94,110,1.170212766,52713,7,B,6,
251,182,0.725099602,52733,5,B,3,
270,29,0.107407407,52753,5,B,3,
89,8,0.08988764,52788,5,B,6,
304,67,0.220394737,52800,5,B,3,
69,8,0.115942029,52811,5,B,4,
68,4,0.058823529,52811,5,B,4,
68,22,0.323529412,52813,5,B,4,
243,176,0.724279835,52816,5,B,4,
96,44,0.458333333,52816,5,B,4,
301,68,0.225913621,52850,6,B,4,
50,25,0.5,52893,48,J,3,
37,1.5,0.040540541,52894,48,J,3,
175,10,0.057142857,52910,48,J,3,
119,299,2.512605042,52916,48,J,3,
247,204,0.825910931,52933,48,J,3,
254,204,0.803149606,52933,48,J,3,
194,1,0.005154639,52942,48,J,3,
194,502,2.587628866,52945,48,J,3,
246,507,2.06097561,52947,48,J,3,
92,1,0.010869565,52947,48,J,3,
100,54,0.54,52948,48,J,3,
258,320,1.240310078,52952,48,J,3,
147,225,1.530612245,52955,48,J,3,
132,44,0.333333333,52961,48,J,3,
237,189,0.797468354,52965,48,J,3,
178,284,1.595505618,52968,48,J,2,
36,1,0.027777778,52988,11,D,4,
2,0.4,0.2,53018,11,D,6,
29,0.8,0.027586207,53033,11,D,4,
125,26,0.208,53034,11,D,7,
7,0.1,0.014285714,53047,0A,C,6,
50,12,0.24,53062,15,D,3,
54,1,0.018518519,53064,15,D,3,
18,6,0.333333333,53074,15,D,6,
12,1,0.083333333,53546,42,G,3,
105,33,0.314285714,53550,42,G,3,
107,121,1.130841121,53560,42,G,3,
231,18,0.077922078,53564,42,G,3,
83,27,0.325301205,53588,42,G,3,
279,241,0.863799283,53591,42,G,3,
231,359,1.554112554,53596,42,G,1,
114,74,0.649122807,53596,42,G,1,
19,31,1.631578947,53645,0E,D,3,
286,415,1.451048951,53673,0E,D,3,
321,437,1.361370717,53673,0E,D,3,
150,207,1.38,53675,0E,D,3,
171,235,1.374269006,53675,0E,D,3,
27,50,1.851851852,53732,0E,D,3,
314,21,0.066878981,53777,10,D,3,
11,1,0.090909091,53801,10,D,3,
55,35.8,0.650909091,53808,10,D,6,
237,155,0.654008439,53811,10,D,4,
197,111,0.563451777,53811,10,D,4,
190,103,0.542105263,53811,10,D,4,
36,1.9,0.052777778,53851,10,D,6,x
101,26,0.257425743,53858,10,D,6,
342,27,0.078947368,53904,10,D,6,
174,65,0.373563218,53937,10,D,1,
43,8,0.186046512,53938,10,D,2,
28,16,0.571428571,53940,10,D,3,
145,72,0.496551724,53940,10,D,3,
8,2,0.25,53944,10,D,3,
34,30,0.882352941,54010,12,D,6,
59,8,0.13559322,54016,12,D,6,
140,54,0.385714286,54018,12,D,4,
95,15,0.157894737,54022,12,D,3,
26,7.3,0.280769231,54023,12,D,3,
163,20.5,0.125766871,54042,12,D,6,
125,45,0.36,54048,12,D,3,
88,22,0.25,54073,12,D,6,
129,25,0.19379845,54073,12,D,6,
86,10,0.11627907,54073,12,D,6,
235,59,0.25106383,54081,12,D,6,
148,15.2,0.102702703,54082,12,D,6,
19,1.5,0.078947368,54086,12,D,3,
84,24,0.285714286,54087,12,D,6,
17,0.5,0.029411765,54096,12,D,6,
112,42,0.375,54110,12,D,6,
97,5,0.051546392,54111,12,D,6,
351,232,0.660968661,54118,12,D,3,
268,125,0.46641791,54119,12,D,6,
57,7,0.122807018,54121,12,D,6,
21,0.2,0.00952381,54121,12,D,6,
49,11,0.224489796,54122,12,D,4,
157,29,0.184713376,54122,12,D,4,
303,44,0.145214521,54123,12,D,6,
74,9,0.121621622,54126,12,D,6,
6,1,0.166666667,54128,12,D,6,
21,2,0.095238095,54128,12,D,6,
50,7,0.14,54129,12,D,6,
39,1,0.025641026,54133,12,D,6,
6,1,0.166666667,54134,12,D,6,
170,99,0.582352941,54145,12,D,3,
1,1.5,1.5,54147,12,D,7,
210,33,0.157142857,54149,12,D,6,
252,14,0.055555556,54162,12,D,6,
114,126,1.105263158,54174,12,D,3,
62,11,0.177419355,54187,12,D,6,
41,25,0.609756098,54188,12,D,6,
61,26,0.426229508,54189,12,D,6,
61,20.2,0.331147541,54189,12,D,6,
23,2,0.086956522,54211,12,D,6,
163,49,0.300613497,54223,12,D,6,
28,5,0.178571429,54226,12,D,6,
43,20,0.465116279,54269,4E,B,3,
11,1,0.090909091,54403,46,I,6,
53,4,0.075471698,54438,46,I,6,
169,34,0.201183432,54449,46,I,6,
102,15,0.147058824,54449,46,I,6,
43,1,0.023255814,54450,46,I,6,
160,7.6,0.0475,54456,46,I,6,
74,13,0.175675676,54462,46,I,6,
4,0.02,0.005,54479,46,I,6,
250,28,0.112,54480,46,I,2,
199,7,0.035175879,54482,46,I,6,
57,2,0.035087719,54487,46,I,6,
84,6.3,0.075,54493,46,I,6,
36,4,0.111111111,54501,46,I,6,
162,21,0.12962963,54517,46,I,6,
60,12,0.2,54519,46,I,6,
15,7,0.466666667,54525,46,I,6,
12,1,0.083333333,54535,46,I,6,x
27,3,0.111111111,54564,46,I,6,
248,1,0.004032258,54594,46,I,6,x
7,1,0.142857143,54974,45,I,6,
43,1,0.023255814,54981,45,I,6,
326,26.4,0.080981595,55012,45,I,6,
118,2.7,0.022881356,55013,45,I,6,
125,42,0.336,55014,45,I,6,
183,55,0.300546448,55014,45,I,6,
185,6,0.032432432,55019,45,I,6,
17,0.3,0.017647059,55035,45,I,6,
54,20,0.37037037,55053,45,I,6,
85,18,0.211764706,55059,45,I,6,
61,11,0.180327869,55068,45,I,6,
41,3,0.073170732,55077,45,I,6,
53,16,0.301886792,55096,45,I,6,
75,8,0.106666667,55101,45,I,6,
159,13,0.081761006,55101,45,I,6,
181,4,0.022099448,55102,45,I,6,
199,4,0.020100503,55102,45,I,6,
44,2,0.045454545,55108,45,I,6,
85,23.8,0.28,55115,45,I,6,
102,1,0.009803922,55128,45,I,6,
250,15,0.06,55129,45,I,6,
69,23,0.333333333,55145,45,I,6,
63,21,0.333333333,55145,45,I,6,
178,39,0.219101124,55145,45,I,6,
314,47,0.149681529,55145,45,I,6,
80,11,0.1375,55149,45,I,6,
33,3,0.090909091,55152,45,I,6,
21,8,0.380952381,55161,45,I,6,
103,6,0.058252427,55172,45,I,6,
299,24,0.080267559,55205,45,I,6,
68,11,0.161764706,55209,45,I,6,
58,25,0.431034483,55211,45,I,6,
28,0.6,0.021428571,55217,45,I,6,x
20,0.2,0.01,55266,45,I,6,
114,10,0.087719298,55275,45,I,6,
334,69,0.206586826,55308,45,I,2,
219,5,0.02283105,55308,45,I,2,
147,1,0.006802721,55343,45,I,6,x
31,2,0.064516129,55347,45,I,6,
62,21,0.338709677,55350,45,I,6,
26,22,0.846153846,55366,45,I,6,
137,32,0.233576642,55399,45,I,6,
38,26,0.684210526,55442,45,I,6,
82,34,0.414634146,55442,45,I,6,
16,1,0.0625,55448,45,I,6,
29,5,0.172413793,55451,45,I,6,
44,1,0.022727273,55478,45,I,6,x
210,13,0.061904762,55504,45,I,6,
15,1,0.066666667,55506,45,I,6,x
246,28.1,0.114227642,55551,45,I,6,
74,5.9,0.07972973,55555,45,I,6,
29,3,0.103448276,55562,45,I,6,
253,7,0.027667984,55562,45,I,6,
92,12,0.130434783,55594,45,I,6,
70,5,0.071428571,55596,45,I,6,
27,3,0.111111111,55603,45,I,6,
68,8,0.117647059,55604,45,I,6,
346,49,0.141618497,55608,45,I,6,
70,14,0.2,55616,45,I,6,
73,6,0.082191781,55622,45,I,6,
153,10,0.065359477,55624,45,I,6,x
245,36,0.146938776,55636,45,I,6,
273,33,0.120879121,55772,45,I,6,
99,3,0.03030303,55772,45,I,6,
146,25,0.171232877,55773,45,I,6,
111,20,0.18018018,55784,45,I,6,
314,25,0.079617834,55784,45,I,6,
80,12,0.15,55796,45,I,6,
100,27,0.27,55798,45,I,6,
18,1,0.055555556,55798,45,I,6,
148,21,0.141891892,55804,45,I,6,
8,0.5,0.0625,55822,45,I,3,
122,36,0.295081967,56166,2,A,1,
122,36,0.295081967,56166,2,A,1,
123,36,0.292682927,56166,2,A,1,
190,99,0.521052632,56169,2,A,4,
128,61,0.4765625,56169,2,A,4,
153,72,0.470588235,56169,2,A,4,
0.0001,4,,56171,2,A,7,
49,20,0.408163265,56794,23,E,6,
10,30,3,56799,23,E,3,
95,112,1.178947368,56799,23,E,3,
186,210,1.129032258,56799,23,E,3,
28,9,0.321428571,56803,23,E,6,
94,30,0.319148936,56803,23,E,6,
58,59,1.017241379,56805,23,E,3,
133,84,0.631578947,56805,23,E,3,
49,24,0.489795918,56805,23,E,3,
283,104,0.367491166,56805,23,E,3,
328,114,0.347560976,56805,23,E,3,
38,19,0.5,56806,23,E,7,
82,45,0.548780488,56807,23,E,3,
69,25,0.362318841,56807,23,E,3,
294,140,0.476190476,56808,23,E,4,
132,93,0.704545455,56809,23,E,2,
94,35.4,0.376595745,56813,23,E,6,
140,36,0.257142857,56813,23,E,6,
45,189,4.2,56817,23,E,3,
112,247,2.205357143,56817,23,E,3,
35,35,1,56817,23,E,3,
31,31,1,56817,23,E,3,
24,1,0.041666667,56818,23,E,4,
132,22.3,0.168939394,56821,23,E,3,
142,22.5,0.158450704,56821,23,E,3,
2,23,11.5,56824,23,E,2,
252,500,1.984126984,56827,23,E,1,
79,39,0.493670886,56827,23,E,1,
216,90,0.416666667,56827,23,E,1,
146,49,0.335616438,56827,23,E,1,
160,45,0.28125,56827,23,E,1,
79,15,0.189873418,56827,23,E,1,
219,249,1.136986301,56828,23,E,1,
142,150,1.056338028,56828,23,E,1,
156,144,0.923076923,56828,23,E,1,
120,94,0.783333333,56828,23,E,1,
79,56,0.708860759,56828,23,E,1,
79,17,0.215189873,56828,23,E,1,
73,54.4,0.745205479,56829,23,E,2,
297,77.3,0.26026936,56829,23,E,2,
117,82,0.700854701,56831,23,E,4,
293,211,0.720136519,56834,23,E,2,
101,45,0.445544554,56836,23,E,7,
211,31,0.146919431,56837,23,E,3,
24,1,0.041666667,56838,23,E,4,
146,125,0.856164384,56841,23,E,7,
270,194,0.718518519,56841,23,E,7,
270,193,0.714814815,56841,23,E,7,
252,75,0.297619048,56841,23,E,7,
107,247,2.308411215,56901,40,F,3,
13,10.2,0.784615385,56901,40,F,3,
217,368,1.695852535,56903,40,F,3,
4,6,1.5,56908,40,F,3,
85,72,0.847058824,56912,40,F,2,
41,1,0.024390244,56912,40,F,2,
280,755,2.696428571,56920,40,F,3,
280,750,2.678571429,56920,40,F,3,
119,27,0.226890756,56993,35,F,6,
19,133.2,7.010526316,57024,35,F,3,x
160,86,0.5375,57105,39,F,6,
37,1,0.027027027,57119,39,F,6,
321,100,0.31152648,57154,26,F,3,
135,220,1.62962963,57176,26,F,2,
180,274,1.522222222,57176,26,F,2,
21,1,0.047619048,57177,26,F,1,
63,40.3,0.63968254,57237,26,F,7,
17,6.5,0.382352941,57237,26,F,7,
30,11.1,0.37,57237,26,F,7,
36,9,0.25,57241,26,F,6,
267,714.5,2.676029963,57246,26,F,3,
392,881.5,2.24872449,57246,26,F,3,
124,17.5,0.141129032,57253,26,F,1,
172,18.3,0.106395349,57253,26,F,1,
180,18.4,0.102222222,57253,26,F,1,
168,269,1.601190476,57301,26,F,3,
267,475.2,1.779775281,57305,26,F,3,
49,34,0.693877551,57305,26,F,3,
2,0.1,0.05,57313,26,F,6,x
194,85,0.43814433,57320,26,F,3,
165,394,2.387878788,57324,26,F,3,
333,320,0.960960961,57331,26,F,3,
48,46,0.958333333,57331,26,F,3,
301,200,0.664451827,57331,26,F,3,
37,76.3,2.062162162,57333,26,F,3,
308,394,1.279220779,57369,26,F,3,
329,399,1.212765957,57369,26,F,3,
11,0.1,0.009090909,57370,26,F,3,
257,93,0.361867704,57371,26,F,6,x
80,185,2.3125,57381,26,F,3,
436,458,1.050458716,57386,26,F,3,
148,29,0.195945946,57386,26,F,3,
14,7,0.5,57405,4,B,6,
25,10,0.4,57408,4,B,2,
85,20,0.235294118,57441,4,B,6,
54,14,0.259259259,57466,4,B,6,
8,89,11.125,57475,4,B,2,x
70,52,0.742857143,57476,4,B,2,x
95,123,1.294736842,57484,4,B,1,
79,38,0.481012658,57486,4,B,3,
246,92,0.37398374,57486,4,B,3,
404,443,1.096534653,57490,4,B,3,
11,4,0.363636364,57521,4,B,2,
229,43.7,0.190829694,57553,7,B,3,
307,306,0.996742671,57575,7,B,3,
40,37,0.925,57575,7,B,3,
122,128,1.049180328,57578,7,B,3,
0.0001,1,,57579,7,B,6,
65,109,1.676923077,57583,7,B,3,
35,40,1.142857143,57587,7,B,3,
248,171,0.689516129,57590,7,B,6,
96,19,0.197916667,57609,7,B,1,
3,1,0.333333333,57638,7,B,3,
58,14.3,0.246551724,57662,5,B,6,
227,1,0.004405286,57663,5,B,2,
17,0.9,0.052941176,57668,5,B,6,
36,7,0.194444444,57677,5,B,2,
100,53,0.53,57678,5,B,3,
272,31,0.113970588,57691,5,B,6,
83,302,3.638554217,57696,5,B,3,
17,53,3.117647059,57698,5,B,3,
92,100,1.086956522,57703,5,B,7,
256,1,0.00390625,57707,5,B,6,x
2,3,1.5,57722,5,B,6,x
26,6,0.230769231,57722,5,B,6,
49,25,0.510204082,57736,5,B,3,
47,23,0.489361702,57738,5,B,3,
138,89.8,0.650724638,57740,5,B,6,
106,99,0.933962264,57744,6,B,6,
195,115,0.58974359,57750,6,B,3,
147,55,0.37414966,57763,6,B,3,
147,41,0.278911565,57790,6,B,6,
137,11,0.080291971,57802,6,B,6,
35,2,0.057142857,57805,6,B,6,
41,2,0.048780488,57805,6,B,6,
33,8,0.242424242,57811,6,B,6,
184,82,0.445652174,57814,6,B,3,
213,400,1.877934272,57816,6,B,3,
279,500,1.792114695,57816,6,B,3,
89,40,0.449438202,57831,6,B,6,
37,28,0.756756757,57845,6,B,3,
76,4,0.052631579,57851,6,B,6,
19,7,0.368421053,57855,6,B,6,
167,100,0.598802395,57860,6,B,6,
124,45,0.362903226,57869,6,B,3,
174,4,0.022988506,57876,6,B,6,
108,17,0.157407407,57877,6,B,6,
162,6,0.037037037,57878,6,B,2,
21,5,0.238095238,57896,24,E,6,
105,20,0.19047619,57896,24,E,6,
428,27,0.063084112,57901,24,E,3,
281,120,0.427046263,57908,24,E,7,
131,231,1.763358779,57934,24,E,3,
188,330,1.755319149,57934,24,E,3,
46,52,1.130434783,57935,24,E,3,
45,1,0.022222222,57936,24,E,3,
23,2.5,0.108695652,57937,24,E,7,
320,579,1.809375,57943,24,E,3,
61,74,1.213114754,57943,24,E,3,
162,115,0.709876543,57949,24,E,2,
293,276,0.941979522,57950,24,E,3,
104,44,0.423076923,57964,24,E,3,
102,42,0.411764706,57964,24,E,3,
41,3.5,0.085365854,57972,24,E,4,
65,1,0.015384615,57974,24,E,3,
189,322,1.703703704,57978,24,E,7,
23,0.1,0.004347826,57978,24,E,7,
62,16,0.258064516,57986,24,E,6,
48,12,0.25,57986,24,E,6,
27,2,0.074074074,57988,24,E,6,
96,9,0.09375,58006,58,E,3,
181,37,0.20441989,58022,58,E,6,
2,1,0.5,58027,58,E,3,
35,180,5.142857143,58041,58,E,6,x
181,1200,6.629834254,58042,58,E,3,
83,237.8,2.865060241,58042,58,E,3,
174,386,2.218390805,58042,58,E,3,
112,7,0.0625,58043,58,E,4,
343,10,0.029154519,58043,58,E,4,
113,1.5,0.013274336,58048,58,E,4,
3,1,0.333333333,58056,58,E,3,x
81,138,1.703703704,58061,58,E,3,
279,65,0.23297491,58127,48,J,3,
110,150,1.363636364,58130,48,J,7,
84,18,0.214285714,58138,48,J,3,
364,124,0.340659341,58139,48,J,3,
266,431,1.620300752,58140,48,J,3,
154,69,0.448051948,58142,48,J,3,
140,101,0.721428571,58147,48,J,3,
138,79,0.572463768,58147,48,J,3,
267,133,0.498127341,58147,48,J,3,
361,863,2.390581717,58166,48,J,3,
294,668,2.272108844,58166,48,J,3,
297,668,2.249158249,58166,48,J,3,
202,4,0.01980198,58168,48,J,3,
329,48,0.145896657,58173,48,J,3,
37,2,0.054054054,58185,48,J,6,
146,350,2.397260274,58188,48,J,3,
127,305,2.401574803,58197,48,J,3,
25,38,1.52,58197,48,J,3,
271,361,1.332103321,58197,48,J,3,
